VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,rate_code_name,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,payment_type_name,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-01T01:27:23,2016-03-01T01:27:32,1,0.04,Standard rate,40.74629593,-73.98893738,40.7472496,-73.98963928,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T04:02:11,2016-03-01T04:02:16,5,0.02,Standard rate,0,0,40.64459991,-73.78200531,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T05:48:58,2016-03-01T05:49:21,1,0.02,Standard rate,40.64537048,-73.7767334,40.64611053,-73.77690125,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T02:03:19,2016-03-01T02:04:10,1,0,Standard rate,40.81064606,-73.95429993,40.81064987,-73.95429993,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:20:57,2016-03-01T00:21:14,1,0,Standard rate,40.75154114,-73.94527435,40.75154114,-73.94527435,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T00:10:00,2016-03-01T00:10:04,1,0,Standard rate,40.75687408,-73.98977661,40.75677109,-73.98988342,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T04:47:08,2016-03-01T04:47:42,1,0,Standard rate,40.78063583,-73.95256805,40.78063583,-73.95256805,Dispute,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T04:58:10,2016-03-01T04:59:06,1,0,Standard rate,40.81085587,-73.93030548,40.81086731,-73.93032074,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T05:23:47,2016-03-01T05:23:56,5,0,Standard rate,40.74985886,-73.97914124,40.74914169,-73.97969055,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T02:54:09,2016-03-01T02:54:46,1,0.08,Standard rate,40.71242905,-73.94096375,40.71227264,-73.94087219,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:11:21,2016-03-01T00:11:21,1,0,Standard rate,40.7515564,-73.94494629,0,0,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T00:30:07,2016-03-01T00:30:26,2,0,Standard rate,0,0,0,0,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T01:26:24,2016-03-01T01:27:20,2,0,Standard rate,40.72631836,-73.98332977,40.72650146,-73.9842453,No charge,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T00:08:36,2016-03-01T00:08:41,1,0,Standard rate,40.76471329,-73.93682861,40.76469421,-73.93683624,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T04:59:01,2016-03-01T04:59:56,1,0.07,Standard rate,40.76200867,-73.98347473,40.76232529,-73.98413849,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T04:04:51,2016-03-01T04:05:21,1,0,Standard rate,40.65637589,-73.79386902,40.65637589,-73.79386902,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T02:25:36,2016-03-01T02:26:03,1,0,Standard rate,40.66094971,-73.92066193,40.66094971,-73.92066193,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:38:58,2016-03-01T00:39:27,1,0,Standard rate,40.75143814,-73.94539642,40.75143814,-73.94539642,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T00:16:42,2016-03-01T00:17:54,1,0,Standard rate,40.77124786,-73.95046234,40.77125549,-73.95048523,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T00:33:41,2016-03-01T00:34:00,1,0.06,Standard rate,40.65430069,-74.00456238,40.65372849,-74.00518036,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T05:14:36,2016-03-01T05:14:49,1,0,Standard rate,40.74988556,-73.94285583,40.74988556,-73.94285583,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T02:40:43,2016-03-01T02:40:50,1,0,Standard rate,40.82707214,-73.94639587,0,0,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T00:52:09,2016-03-01T00:52:11,1,0.01,Standard rate,0,0,0,0,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T01:32:49,2016-03-01T01:33:04,1,4.3,Standard rate,40.66443253,-73.61935425,40.66443253,-73.61936188,Dispute,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:22:08,2016-03-01T00:22:26,1,0,Standard rate,40.75154114,-73.94527435,40.75154114,-73.94527435,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:25:38,2016-03-01T00:26:05,1,0.1,Standard rate,40.74978256,-73.98735809,40.7485466,-73.98514557,No charge,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T04:01:23,2016-03-01T04:01:51,1,0,Standard rate,40.76290894,-73.97188568,40.76290894,-73.97188568,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T01:25:41,2016-03-01T01:25:49,6,0,Standard rate,40.76972961,-73.98935699,40.76982117,-73.98931885,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:34:24,2016-03-01T00:34:49,1,0,Standard rate,40.7584343,-73.98908234,40.75858688,-73.98899841,Credit card,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:58:09,2016-03-01T00:58:27,1,0.1,Standard rate,40.64565659,-73.77680969,40.64673996,-73.77790833,No charge,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T05:34:00,2016-03-01T05:34:12,1,0,Standard rate,40.74987411,-73.94377136,40.74991989,-73.94402313,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T01:08:58,2016-03-01T01:09:29,5,0.09,Standard rate,40.72969055,-74.00502014,40.72878265,-74.00527954,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T01:04:24,2016-03-01T01:30:46,1,5.4,Standard rate,40.73249435,-73.98500824,40.69441223,-73.93126678,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:08:10,2016-03-01T00:08:37,1,0,Standard rate,40.76044846,-73.97337341,40.76034927,-73.97215271,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T05:17:17,2016-03-01T05:17:19,1,0,Standard rate,40.75043106,-73.95115662,40.75043106,-73.95116425,No charge,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T00:09:32,2016-03-01T00:10:29,1,0.04,Standard rate,40.74618912,-73.97786713,40.74687958,-73.97730255,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T02:19:36,2016-03-01T02:20:02,1,0,Standard rate,40.75794601,-73.97106934,40.75782013,-73.9710083,No charge,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T03:25:38,2016-03-01T03:25:44,1,0,Standard rate,40.65631485,-73.79432678,40.65631485,-73.79432678,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T05:05:16,2016-03-01T05:05:26,1,0,Standard rate,40.64487076,-73.78173065,0,0,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T05:13:33,2016-03-01T05:14:51,2,0,Standard rate,40.72267151,-73.99697876,40.7224617,-73.99707794,Dispute,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T00:06:54,2016-03-01T00:07:11,2,0,Standard rate,40.64509583,-73.7869339,40.64509583,-73.7869339,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T04:47:20,2016-03-01T04:47:23,1,0,Standard rate,0,0,0,0,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:24:39,2016-03-01T00:24:42,1,0,Standard rate,40.75154114,-73.94527435,40.75154114,-73.94527435,No charge,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T01:34:43,2016-03-01T01:35:00,1,0.03,Standard rate,40.72612,-73.98947906,40.72542191,-73.98996735,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T01:12:18,2016-03-01T01:13:37,1,0,Standard rate,40.76932526,-73.99198151,40.76945114,-73.99196625,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T03:15:37,2016-03-01T03:15:41,1,0.01,Standard rate,0,0,0,0,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T05:44:50,2016-03-01T05:45:27,1,0,Standard rate,40.75617981,-73.99035645,40.75716782,-73.98959351,No charge,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T02:39:33,2016-03-01T02:39:40,1,0,Standard rate,40.72578049,-73.98378754,40.72612,-73.98347473,No charge,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T04:20:18,2016-03-01T04:20:24,1,0,Standard rate,40.75694275,-73.98990631,40.75824356,-73.98803711,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T03:33:52,2016-03-01T03:34:53,2,0,Standard rate,40.8270874,-73.88736725,40.8270874,-73.88696289,Cash,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-03-01T00:42:12,2016-03-01T00:42:59,1,0,Standard rate,40.73901749,-73.99449158,40.7390213,-73.99449158,Cash,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01T06:11:09,2016-03-01T06:11:15,3,0,Standard rate,40.75191116,-73.85446167,40.75165939,-73.85463715,Credit card,2.5,0,0.5,30,0,0.3,33.3
2,2016-03-10T10:40:17,2016-03-10T10:40:39,6,0.04,Standard rate,40.75645828,-73.97447205,40.75608063,-73.97460175,Credit card,2.5,0,0.5,1.08,0,0.3,4.38
1,2016-03-01T00:44:54,2016-03-01T00:54:42,1,3.1,Standard rate,40.79854202,-73.97079468,40.76945496,-73.98928833,Credit card,2.5,0.5,0.5,12.3,0,0.3,16.1
1,2016-03-01T00:59:23,2016-03-01T00:59:38,1,0,Standard rate,40.76408386,-73.98550415,40.76415253,-73.98581696,Credit card,2.5,0.5,0.5,1.1,0,0.3,4.9
2,2016-03-10T07:13:06,2016-03-10T07:13:10,1,0,Standard rate,40.76465988,-73.97997284,40.76462936,-73.97994995,Credit card,2.5,0,0.5,5,0,0.3,8.3
2,2016-03-10T10:42:20,2016-03-10T10:43:04,2,0,Standard rate,0,0,40.89336014,-73.90885925,Credit card,2.5,0,0.5,5,0,0.3,8.3
2,2016-03-10T14:00:08,2016-03-10T14:00:13,1,0,Standard rate,0,0,0,0,Credit card,2.5,0,0.5,5,0,0.3,8.3
1,2016-03-01T03:29:31,2016-03-01T03:29:35,1,1.4,Standard rate,40.86317062,-73.88812256,40.86316299,-73.88814545,Credit card,2.5,0.5,0.5,5,0,0.3,8.8
2,2016-03-10T12:15:35,2016-03-10T12:15:40,6,0,Standard rate,0,0,0,0,Credit card,2.5,0,0.5,6,0,0.3,9.3
2,2016-03-10T10:33:02,2016-03-10T10:36:18,1,0,Standard rate,40.76599121,-73.97664642,40.77170181,-73.98275757,Credit card,2.5,0,0.5,6.5,0,0.3,9.8
2,2016-03-10T12:27:17,2016-03-10T12:27:51,1,0,Standard rate,40.75848007,-73.98638916,40.75838089,-73.9866333,Credit card,2.5,0,0.5,7,0,0.3,10.3
2,2016-03-10T10:20:06,2016-03-10T10:20:08,1,0,Standard rate,0,0,40.71738815,-74.00694275,Credit card,2.5,0,0.5,10,0,0.3,13.3
2,2016-03-10T11:38:13,2016-03-10T11:38:13,6,0,Standard rate,40.74053574,-73.9757843,40.74248886,-73.98041534,Credit card,2.5,0,0.5,10,0,0.3,13.3
2,2016-03-01T04:28:26,2016-03-01T04:28:29,5,0,Standard rate,0,0,40.72711945,-73.97659302,Credit card,2.5,0.5,0.5,10,0,0.3,13.8
2,2016-03-10T07:35:37,2016-03-10T07:35:41,1,0,Standard rate,0,0,0,0,Credit card,2.5,0,0.5,11,0,0.3,14.3
2,2016-03-10T10:37:18,2016-03-10T10:38:03,1,0,Standard rate,0,0,40.74132919,-73.99141693,Credit card,2.5,0,0.5,12,0,0.3,15.3
2,2016-03-10T07:48:46,2016-03-10T07:49:06,5,0,Standard rate,40.76406097,-73.93739319,40.76459122,-73.93675232,Credit card,2.5,0,0.5,0.66,0,0.3,3.96
2,2016-03-10T10:25:10,2016-03-10T10:25:46,1,0.07,Standard rate,40.75978851,-73.97186279,40.75905991,-73.97097015,Credit card,2.5,0,0.5,0.66,0,0.3,3.96
2,2016-03-10T07:09:36,2016-03-10T07:10:35,1,0.04,Standard rate,40.74309921,-74.00012207,40.74357986,-73.99978638,Credit card,2.5,0,0.5,0.66,0,0.3,3.96
2,2016-03-10T11:37:46,2016-03-10T11:38:32,5,0.12,Standard rate,40.73931885,-73.98719025,40.74073029,-73.98622894,Credit card,2.5,0,0.5,0.66,0,0.3,3.96
2,2016-03-10T11:21:17,2016-03-10T11:21:42,1,0,Standard rate,40.76475143,-73.9371109,40.76486969,-73.93704224,Credit card,2.5,0,0.5,0.66,0,0.3,3.96
2,2016-03-10T11:13:23,2016-03-10T11:14:04,1,0,Standard rate,40.76473999,-73.93701935,40.76470184,-73.9369812,Credit card,2.5,0,0.5,0.66,0,0.3,3.96
2,2016-03-10T07:47:00,2016-03-10T07:47:27,5,0,Standard rate,40.76456833,-73.93688965,40.76454163,-73.93688202,Credit card,2.5,0,0.5,0.66,0,0.3,3.96
2,2016-03-10T09:22:52,2016-03-10T09:23:50,1,0.11,Standard rate,40.75505066,-73.97567749,40.75410843,-73.97428894,Credit card,2.5,0,0.5,0.66,0,0.3,3.96
2,2016-03-10T13:36:50,2016-03-10T13:37:28,2,0,Standard rate,40.81312943,-73.95401001,40.81312943,-73.95401001,Credit card,2.5,0,0.5,0.66,0,0.3,3.96
2,2016-03-10T10:31:41,2016-03-10T10:31:51,6,0,Standard rate,40.75439835,-73.98921204,40.75414276,-73.98942566,Credit card,2.5,0,0.5,15,0,0.3,18.3
2,2016-03-10T12:25:16,2016-03-10T12:26:25,6,0,Standard rate,40.71249771,-74.00914764,0,0,Credit card,2.5,0,0.5,15,0,0.3,18.3
2,2016-03-10T12:15:06,2016-03-10T12:15:17,1,0.03,Standard rate,40.75411224,-73.98940277,0,0,Credit card,2.5,0,0.5,15,0,0.3,18.3
2,2016-03-10T12:25:41,2016-03-10T12:25:56,1,0,Standard rate,40.73908997,-73.9914093,40.73905182,-73.99136353,Credit card,2.5,0,0.5,20,0,0.3,23.3
2,2016-03-10T09:54:15,2016-03-10T09:55:07,1,0,Standard rate,40.7265358,-73.99037933,40.7265358,-73.99037933,Credit card,2.5,0,0.5,20,0,0.3,23.3
2,2016-03-10T10:20:52,2016-03-10T10:21:17,1,0,Standard rate,0,0,0,0,Credit card,2.5,0,0.5,20,0,0.3,23.3
2,2016-03-10T08:35:36,2016-03-10T08:35:46,1,0,Standard rate,40.75318909,-73.97364807,40.75294876,-73.97386169,Credit card,2.5,0,0.5,24.5,0,0.3,27.8
2,2016-03-01T00:56:24,2016-03-01T00:56:46,1,0,Standard rate,40.81798935,-73.93791962,40.81798935,-73.93791962,Credit card,2.5,0.5,0.5,25,0,0.3,28.8
2,2016-03-10T11:15:19,2016-03-10T11:15:31,1,0,Standard rate,40.74187088,-73.98082733,40.74187851,-73.98085022,Credit card,2.5,0,0.5,125.88,0,0.3,129.18
2,2016-03-10T12:56:51,2016-03-10T12:56:55,1,0,Standard rate,0,0,0,0,No charge,-2.5,0,-0.5,0,0,-0.3,-3
2,2016-03-10T12:51:46,2016-03-10T12:51:51,1,0,Standard rate,0,0,0,0,No charge,-2.5,0,-0.5,-2.7,0,-0.3,-6
2,2016-03-10T13:52:20,2016-03-10T13:52:36,5,0.02,Standard rate,40.72633362,-73.99506378,40.72623062,-73.99503326,Dispute,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T07:13:33,2016-03-10T08:44:31,1,0,Standard rate,40.64638901,-73.78357697,40.72549057,-74.00492859,No charge,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T07:31:49,2016-03-10T07:32:10,1,0.05,Standard rate,40.76704025,-73.99372864,40.7662735,-73.99131775,No charge,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T13:53:53,2016-03-10T13:54:06,5,0,Standard rate,40.71493149,-74.01609039,40.71546936,-74.01580048,Dispute,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T09:49:01,2016-03-10T09:49:34,5,0,Standard rate,40.75725937,-73.98990631,40.75833893,-73.98915863,No charge,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T11:19:41,2016-03-10T11:19:48,1,0,Standard rate,40.76471329,-73.93675995,0,0,Dispute,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-01T06:03:26,2016-03-01T06:03:31,1,0,Standard rate,40.77056885,-73.91755676,40.76990128,-73.9183197,No charge,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T11:20:38,2016-03-10T11:21:30,1,0.01,Standard rate,40.70040894,-73.98774719,40.70048141,-73.98961639,No charge,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T08:33:04,2016-03-10T08:33:44,1,0.11,Standard rate,40.77843475,-73.98171997,40.77788544,-73.97988892,Dispute,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T13:30:10,2016-03-10T13:30:11,1,0,Standard rate,40.74932861,-73.98262787,40.74863815,-73.98113251,Dispute,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T11:17:41,2016-03-10T11:17:48,1,0,Standard rate,0,0,0,0,Dispute,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T07:44:24,2016-03-10T07:45:25,1,0,Standard rate,0,0,40.76454926,-73.9367218,Dispute,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T09:50:25,2016-03-10T09:50:34,1,0.07,Standard rate,40.64202118,-73.78869629,40.64477921,-73.78649139,Dispute,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T13:09:27,2016-03-10T13:09:50,1,0.03,Standard rate,40.64483643,-73.78170013,40.64497375,-73.78131866,Dispute,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T13:41:09,2016-03-10T13:41:34,6,0,Standard rate,40.75024033,-73.94419861,40.75021362,-73.94425201,No charge,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T13:47:46,2016-03-10T13:48:36,1,0.04,Standard rate,40.76202011,-73.96016693,40.76348877,-73.95941925,No charge,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-10T11:12:25,2016-03-10T11:13:31,6,0.02,Standard rate,40.795681,-73.93263245,40.79590988,-73.93258667,No charge,-2.5,0,-0.5,0,0,-0.3,-3.3
2,2016-03-01T05:23:47,2016-03-01T05:23:56,5,0,Standard rate,40.74985886,-73.97914124,40.74914169,-73.97969055,No charge,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2016-03-01T02:40:43,2016-03-01T02:40:50,1,0,Standard rate,40.82707214,-73.94639587,0,0,No charge,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2016-03-01T00:06:54,2016-03-01T00:07:11,2,0,Standard rate,40.64509583,-73.7869339,40.64509583,-73.7869339,Dispute,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2016-03-01T01:29:16,2016-03-01T01:30:07,2,0.06,Standard rate,40.75582123,-73.97895813,40.75567245,-73.97937012,No charge,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2016-03-01T01:04:27,2016-03-01T01:04:53,3,0.01,Standard rate,40.64461517,-73.7822876,40.64463043,-73.78226471,Dispute,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2016-03-01T00:10:00,2016-03-01T00:10:04,1,0,Standard rate,40.75687408,-73.98977661,40.75677109,-73.98988342,No charge,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2016-03-01T04:20:18,2016-03-01T04:20:24,1,0,Standard rate,40.75694275,-73.98990631,40.75824356,-73.98803711,Dispute,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2016-03-01T01:34:43,2016-03-01T01:35:00,1,0.03,Standard rate,40.72612,-73.98947906,40.72542191,-73.98996735,No charge,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2016-03-01T01:27:23,2016-03-01T01:27:32,1,0.04,Standard rate,40.74629593,-73.98893738,40.7472496,-73.98963928,Dispute,-2.5,-0.5,-0.5,0,0,-0.3,-3.8
2,2016-03-10T07:47:00,2016-03-10T07:47:27,5,0,Standard rate,40.76456833,-73.93688965,40.76454163,-73.93688202,Dispute,-2.5,0,-0.5,-0.66,0,-0.3,-3.96
2,2016-03-10T07:48:46,2016-03-10T07:49:06,5,0,Standard rate,40.76406097,-73.93739319,40.76459122,-73.93675232,Dispute,-2.5,0,-0.5,-0.66,0,-0.3,-3.96
2,2016-03-10T12:23:31,2016-03-10T12:24:15,1,0.21,Standard rate,40.74629211,-74.00518036,40.74839783,-74.00338745,Credit card,3,0,0.5,0.2,0,0.3,4
2,2016-03-10T09:41:50,2016-03-10T09:42:50,6,0.34,Standard rate,40.786026,-73.953125,40.78155899,-73.9561615,Credit card,3,0,0.5,0.95,0,0.3,4.75
2,2016-03-10T07:55:57,2016-03-10T07:56:50,2,0.34,Standard rate,40.75551605,-73.98728943,40.75148773,-73.99056244,Credit card,3,0,0.5,0.95,0,0.3,4.75
2,2016-03-10T09:02:48,2016-03-10T09:04:03,1,0.26,Standard rate,40.79037094,-73.96549225,40.79050064,-73.96922302,Credit card,3,0,0.5,0.95,0,0.3,4.75
2,2016-03-10T13:08:43,2016-03-10T13:09:59,1,0.36,Standard rate,40.77557373,-73.98222351,40.7801857,-73.98053741,Credit card,3,0,0.5,0.95,0,0.3,4.75
2,2016-03-10T11:25:04,2016-03-10T11:25:58,1,0.29,Standard rate,40.78097153,-73.95245361,40.78464127,-73.94992065,Credit card,3,0,0.5,0.95,0,0.3,4.75
2,2016-03-10T08:32:02,2016-03-10T08:32:49,1,0.23,Standard rate,40.7467308,-73.98595428,40.74451828,-73.98737335,Credit card,3,0,0.5,0.95,0,0.3,4.75
2,2016-03-10T08:57:18,2016-03-10T08:58:16,1,0.38,Standard rate,40.8051796,-73.96212006,40.81000137,-73.9586792,Credit card,3,0,0.5,0.95,0,0.3,4.75
2,2016-03-10T12:28:43,2016-03-10T12:29:38,1,0.31,Standard rate,40.78040314,-73.95904541,40.78417587,-73.9562912,Credit card,3,0,0.5,0.95,0,0.3,4.75
2,2016-03-10T09:55:52,2016-03-10T09:56:51,1,0.29,Standard rate,40.7794075,-73.95570374,40.77640533,-73.95790863,Credit card,3,0,0.5,0.95,0,0.3,4.75
2,2016-03-10T09:15:17,2016-03-10T09:16:06,1,0.23,Standard rate,40.73740005,-73.99661255,40.74044037,-73.99453735,Credit card,3,0,0.5,0.95,0,0.3,4.75
1,2016-03-01T06:14:10,2016-03-01T06:15:12,1,0.3,Standard rate,40.79652023,-73.97039795,40.79188538,-73.97388458,Credit card,3,0,0.5,0.95,0,0.3,4.75
1,2016-03-01T00:29:30,2016-03-01T00:30:42,1,0.3,Standard rate,40.77995682,-73.98432159,40.77659607,-73.9821701,Credit card,3,0.5,0.5,0.7,0,0.3,5
2,2016-03-10T13:29:11,2016-03-10T13:30:01,3,0.18,Standard rate,40.76480865,-73.96649933,40.76605606,-73.96940613,Credit card,3,0,0.5,8.99,0,0.3,12.79
2,2016-03-10T09:09:10,2016-03-10T09:10:46,1,0.23,Standard rate,40.74030304,-73.98634338,40.74279022,-73.98457336,Credit card,3,0,0.5,0.5,0,0.3,4.3
1,2016-03-01T00:01:34,2016-03-01T00:03:29,2,0,Standard rate,40.74721146,-73.98342896,40.74782181,-73.98468018,No charge,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T04:31:23,2016-03-01T04:32:40,1,0.27,Standard rate,40.76226044,-73.98291016,40.75904083,-73.98592377,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T03:56:51,2016-03-01T03:58:30,1,0.21,Standard rate,40.71914673,-73.98992157,40.71998596,-73.9930191,Credit card,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T01:10:48,2016-03-01T01:12:04,1,0.2,Standard rate,40.71877289,-73.98858643,40.72036362,-73.99378967,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:17:27,2016-03-01T00:18:34,1,0.37,Standard rate,40.72387314,-74.00476074,40.72792435,-74.00212097,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:40:56,2016-03-01T00:42:08,2,0.3,Standard rate,40.77165604,-73.96115875,40.77270126,-73.95580292,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T04:38:56,2016-03-01T04:40:01,1,0.3,Standard rate,40.73273468,-73.98534393,40.73514938,-73.99034119,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T03:02:46,2016-03-01T03:04:46,1,0.04,Standard rate,40.73644257,-73.98199463,40.73595047,-73.98228455,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:55:14,2016-03-01T00:56:32,5,0.26,Standard rate,40.70643997,-73.95185089,40.70848846,-73.95802307,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:32:34,2016-03-01T00:33:30,1,0.28,Standard rate,40.7522583,-73.98976135,40.74855042,-73.98853302,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T00:14:19,2016-03-01T00:15:24,1,0.3,Standard rate,40.76390457,-73.97206879,40.76165771,-73.9670105,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:10:57,2016-03-01T00:16:15,1,0.22,Standard rate,40.78139877,-73.91777802,40.78379822,-73.91525269,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T03:02:50,2016-03-01T03:04:05,1,4.7,Standard rate,40.76920319,-73.98839569,40.76967239,-73.98804474,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T04:08:30,2016-03-01T04:09:16,1,0.3,Standard rate,40.79825974,-73.94184113,40.79458237,-73.94378662,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:58:34,2016-03-01T00:59:32,1,0.28,Standard rate,40.74982071,-73.98158264,40.75271988,-73.97846985,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T02:15:43,2016-03-01T02:16:37,1,0.4,Standard rate,40.76348114,-73.9812088,40.75868225,-73.98482513,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T02:38:56,2016-03-01T02:40:37,1,1.9,Standard rate,40.68330383,-73.97683716,40.68252563,-73.97646332,No charge,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:31:46,2016-03-01T00:32:54,1,0.36,Standard rate,40.75514984,-73.9870224,40.7498703,-73.99153137,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T05:57:09,2016-03-01T05:58:43,2,0.19,Standard rate,40.74875641,-73.97285461,40.74877548,-73.97541046,Cash,3,0.5,0.5,0,0,0.3,4.3
1,2016-03-01T00:58:17,2016-03-01T00:59:52,3,0.2,Standard rate,40.76436996,-73.99188232,40.7634201,-73.98907471,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:38:15,2016-03-01T00:39:20,2,0.33,Standard rate,40.80212784,-73.94948578,40.80580139,-73.95263672,Cash,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01T00:09:31,2016-03-01T00:10:27,1,0.24,Standard rate,40.76903152,-73.8625412,40.77067947,-73.86723328,Cash,3,0.5,0.5,0,0,0.3,4.3
